holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,hour,day_of_week,day_of_year,month,year,is_weekend
11,-7.96999999999997,0.0,0.0,1.0,0,26,2294.0,7,5,100,4,2016,True
11,-4.339999999999975,0.0,0.0,1.0,0,26,3210.0,8,5,100,4,2016,True
11,-3.0,0.0,0.0,1.0,0,26,3928.0,9,5,100,4,2016,True
11,-1.7399999999999525,0.0,0.0,1.0,0,26,4434.0,10,5,100,4,2016,True
11,-1.7399999999999525,0.0,0.0,1.0,11,35,4434.0,11,5,100,4,2016,True
11,-0.25,0.0,0.0,75.0,1,2,5108.0,12,5,100,4,2016,True
11,1.2900000000000205,0.0,0.0,1.0,0,26,5095.0,13,5,100,4,2016,True
11,2.75,0.0,0.0,1.0,0,26,5083.0,14,5,100,4,2016,True
11,3.8600000000000136,0.0,0.0,1.0,0,26,4873.0,15,5,100,4,2016,True
11,3.8600000000000136,0.0,0.0,1.0,11,35,4873.0,16,5,100,4,2016,True
11,4.640000000000043,0.0,0.0,1.0,0,26,4590.0,17,5,100,4,2016,True
11,5.150000000000034,0.0,0.0,1.0,0,26,4393.0,18,5,100,4,2016,True
11,4.590000000000032,0.0,0.0,1.0,0,26,3565.0,19,5,100,4,2016,True
11,4.590000000000032,0.0,0.0,1.0,11,35,3565.0,20,5,100,4,2016,True
11,4.129999999999996,0.0,0.0,1.0,0,26,4490.0,21,5,100,4,2016,True
11,3.430000000000007,0.0,0.0,1.0,0,26,3360.0,22,5,100,4,2016,True
11,3.1299999999999955,0.0,0.0,1.0,0,26,2071.0,23,5,100,4,2016,True
11,2.640000000000043,0.0,0.0,1.0,0,26,1289.0,0,6,101,4,2016,True
11,2.640000000000043,0.0,0.0,1.0,0,26,751.0,1,6,101,4,2016,True
11,2.640000000000043,0.0,0.0,1.0,11,35,751.0,2,6,101,4,2016,True
11,3.0,0.0,0.0,75.0,1,2,368.0,3,6,101,4,2016,True
11,2.8700000000000045,0.0,0.0,1.0,0,26,382.0,4,6,101,4,2016,True
11,2.8100000000000023,0.0,0.0,1.0,0,26,654.0,5,6,101,4,2016,True
11,2.400000000000034,0.0,0.0,75.0,1,2,1351.0,6,6,101,4,2016,True
11,2.400000000000034,0.0,0.0,75.0,11,35,1351.0,7,6,101,4,2016,True
11,2.7100000000000364,0.0,0.0,75.0,1,2,2759.0,8,6,101,4,2016,True
11,6.060000000000002,0.0,0.0,75.0,1,2,3364.0,9,6,101,4,2016,True
11,7.730000000000018,0.0,0.0,1.0,0,26,3636.0,10,6,101,4,2016,True
11,9.990000000000007,0.0,0.0,40.0,1,23,4184.0,11,6,101,4,2016,True
11,12.04000000000002,0.0,0.0,1.0,0,26,4811.0,12,6,101,4,2016,True
11,12.04000000000002,0.0,0.0,1.0,11,35,4811.0,13,6,101,4,2016,True
11,12.04000000000002,0.0,0.0,1.0,11,35,4811.0,14,6,101,4,2016,True
11,14.0,0.0,0.0,1.0,0,26,4807.0,15,6,101,4,2016,True
11,14.0,0.0,0.0,1.0,11,35,4807.0,16,6,101,4,2016,True
11,13.54000000000002,0.0,0.0,75.0,1,2,4513.0,17,6,101,4,2016,True
11,11.650000000000034,0.0,0.0,40.0,1,23,4238.0,18,6,101,4,2016,True
11,10.920000000000016,0.0,0.0,40.0,1,23,3509.0,19,6,101,4,2016,True
11,10.920000000000016,0.0,0.0,40.0,11,35,3509.0,20,6,101,4,2016,True
11,8.439999999999998,0.0,0.0,1.0,0,26,2449.0,21,6,101,4,2016,True
11,4.439999999999998,0.0,0.0,1.0,0,26,1724.0,22,6,101,4,2016,True
11,3.07000000000005,0.0,0.0,1.0,0,26,1139.0,23,6,101,4,2016,True
11,2.2100000000000364,0.0,0.0,1.0,0,26,522.0,0,0,102,4,2016,False
11,1.330000000000041,0.0,0.0,40.0,1,23,342.0,1,0,102,4,2016,False
11,0.8700000000000045,0.0,0.0,1.0,0,26,269.0,2,0,102,4,2016,False
11,0.8700000000000045,0.0,0.0,1.0,11,35,269.0,3,0,102,4,2016,False
11,0.3600000000000136,0.0,0.0,90.0,1,18,849.0,4,0,102,4,2016,False
11,0.1400000000000432,0.0,0.0,90.0,8,15,2719.0,5,0,102,4,2016,False
11,0.1400000000000432,0.0,0.0,90.0,11,35,2719.0,6,0,102,4,2016,False
11,-0.5299999999999727,0.0,0.0,40.0,1,23,6877.0,7,0,102,4,2016,False
11,-0.4399999999999977,0.0,0.0,75.0,1,2,6024.0,8,0,102,4,2016,False
11,0.07000000000005,0.0,0.0,75.0,1,2,5294.0,9,0,102,4,2016,False
11,0.07000000000005,0.0,0.0,75.0,11,35,5294.0,10,0,102,4,2016,False
11,0.8000000000000114,0.0,0.0,90.0,1,18,4844.0,11,0,102,4,2016,False
11,2.3600000000000136,0.0,0.0,40.0,1,23,5303.0,12,0,102,4,2016,False
11,3.5400000000000205,0.0,0.0,40.0,1,23,5407.0,13,0,102,4,2016,False
11,3.5400000000000205,0.0,0.0,40.0,11,35,5407.0,14,0,102,4,2016,False
11,3.5400000000000205,0.0,0.0,40.0,11,35,5407.0,15,0,102,4,2016,False
11,5.600000000000023,0.0,0.0,40.0,1,23,6679.0,16,0,102,4,2016,False
11,5.600000000000023,0.0,0.0,40.0,11,35,6679.0,17,0,102,4,2016,False
11,5.57000000000005,0.0,0.0,20.0,1,4,4663.0,18,0,102,4,2016,False
11,5.57000000000005,0.0,0.0,20.0,11,35,4663.0,19,0,102,4,2016,False
11,3.650000000000034,0.0,0.0,5.0,0,26,2786.0,20,0,102,4,2016,False
11,0.7400000000000091,0.0,0.0,1.0,0,26,2214.0,21,0,102,4,2016,False
11,0.2000000000000454,0.0,0.0,1.0,0,26,1501.0,22,0,102,4,2016,False
11,-0.92999999999995,0.0,0.0,1.0,0,26,1018.0,23,0,102,4,2016,False
11,-1.6399999999999864,0.0,0.0,1.0,0,26,586.0,0,1,103,4,2016,False
11,-1.6399999999999864,0.0,0.0,1.0,11,35,586.0,1,1,103,4,2016,False
11,-3.1999999999999886,0.0,0.0,1.0,0,26,257.0,2,1,103,4,2016,False
11,-3.9399999999999977,0.0,0.0,1.0,0,26,307.0,3,1,103,4,2016,False
11,-4.92999999999995,0.0,0.0,1.0,0,26,837.0,4,1,103,4,2016,False
11,-4.92999999999995,0.0,0.0,1.0,11,35,837.0,5,1,103,4,2016,False
11,-5.989999999999952,0.0,0.0,1.0,0,26,6127.0,6,1,103,4,2016,False
11,-5.329999999999984,0.0,0.0,1.0,0,26,6456.0,7,1,103,4,2016,False
11,-0.5699999999999932,0.0,0.0,1.0,0,26,6199.0,8,1,103,4,2016,False
11,1.4300000000000068,0.0,0.0,1.0,0,26,5635.0,9,1,103,4,2016,False
11,1.4300000000000068,0.0,0.0,1.0,11,35,5635.0,10,1,103,4,2016,False
11,3.910000000000025,0.0,0.0,5.0,0,26,4887.0,11,1,103,4,2016,False
11,6.5,0.0,0.0,75.0,1,2,5055.0,12,1,103,4,2016,False
11,8.07000000000005,0.0,0.0,90.0,1,18,5268.0,13,1,103,4,2016,False
11,8.07000000000005,0.0,0.0,90.0,11,35,5268.0,14,1,103,4,2016,False
11,7.78000000000003,0.0,0.0,90.0,1,18,6186.0,15,1,103,4,2016,False
11,7.78000000000003,0.0,0.0,90.0,11,35,6186.0,16,1,103,4,2016,False
11,7.620000000000003,0.0,0.0,90.0,6,12,6445.0,17,1,103,4,2016,False
11,7.480000000000018,0.0,0.0,75.0,1,2,4695.0,18,1,103,4,2016,False
11,7.480000000000018,0.0,0.0,75.0,11,35,4695.0,19,1,103,4,2016,False
11,7.480000000000018,0.0,0.0,75.0,11,35,4695.0,20,1,103,4,2016,False
11,5.080000000000041,0.0,0.0,90.0,1,18,2747.0,21,1,103,4,2016,False
11,5.650000000000034,0.0,0.0,40.0,1,23,2016.0,22,1,103,4,2016,False
11,5.640000000000043,0.0,0.0,40.0,1,23,1946.0,23,1,103,4,2016,False
11,6.0,0.0,0.0,90.0,1,18,689.0,0,2,104,4,2016,False
11,6.720000000000027,0.0,0.0,90.0,1,18,452.0,1,2,104,4,2016,False
11,7.240000000000009,0.0,0.0,90.0,2,3,378.0,2,2,104,4,2016,False
11,7.010000000000048,0.0,0.0,90.0,6,12,418.0,3,2,104,4,2016,False
11,7.07000000000005,0.0,0.0,90.0,1,18,1003.0,4,2,104,4,2016,False
11,5.860000000000014,0.0,0.0,1.0,0,26,2979.0,5,2,104,4,2016,False
11,5.270000000000039,0.0,0.0,1.0,0,26,6180.0,6,2,104,4,2016,False
11,5.5,0.0,0.0,5.0,0,26,7084.0,7,2,104,4,2016,False
11,7.970000000000027,0.0,0.0,1.0,0,26,6150.0,8,2,104,4,2016,False
11,10.710000000000036,0.0,0.0,5.0,0,26,5483.0,9,2,104,4,2016,False
11,12.360000000000014,0.0,0.0,1.0,0,26,4354.0,10,2,104,4,2016,False
11,14.140000000000043,0.0,0.0,1.0,0,26,4515.0,11,2,104,4,2016,False
11,14.140000000000043,0.0,0.0,1.0,11,35,4515.0,12,2,104,4,2016,False
11,15.710000000000036,0.0,0.0,5.0,0,26,5296.0,13,2,104,4,2016,False
11,15.710000000000036,0.0,0.0,5.0,11,35,5296.0,14,2,104,4,2016,False
11,17.870000000000005,0.0,0.0,5.0,0,26,6147.0,15,2,104,4,2016,False
11,17.870000000000005,0.0,0.0,5.0,11,35,6147.0,16,2,104,4,2016,False
11,20.05000000000001,0.0,0.0,5.0,0,26,6764.0,17,2,104,4,2016,False
11,20.05000000000001,0.0,0.0,5.0,11,35,6764.0,18,2,104,4,2016,False
11,20.390000000000043,0.0,0.0,1.0,0,26,3540.0,19,2,104,4,2016,False
11,15.939999999999998,0.0,0.0,1.0,0,26,3257.0,20,2,104,4,2016,False
11,15.939999999999998,0.0,0.0,1.0,11,35,3257.0,21,2,104,4,2016,False
11,13.260000000000048,0.0,0.0,1.0,0,26,1993.0,22,2,104,4,2016,False
11,12.720000000000027,0.0,0.0,1.0,0,26,1106.0,23,2,104,4,2016,False
11,12.060000000000002,0.0,0.0,1.0,0,26,648.0,0,3,105,4,2016,False
11,11.140000000000043,0.0,0.0,1.0,0,26,398.0,1,3,105,4,2016,False
11,11.140000000000043,0.0,0.0,1.0,11,35,398.0,2,3,105,4,2016,False
11,10.710000000000036,0.0,0.0,1.0,0,26,360.0,3,3,105,4,2016,False
11,10.32000000000005,0.0,0.0,1.0,0,26,864.0,4,3,105,4,2016,False
11,10.210000000000036,0.0,0.0,1.0,0,26,2836.0,5,3,105,4,2016,False
11,10.07000000000005,0.0,0.0,1.0,0,26,6052.0,6,3,105,4,2016,False
11,10.28000000000003,0.0,0.0,1.0,0,26,6876.0,7,3,105,4,2016,False
11,12.640000000000043,0.0,0.0,40.0,1,23,6171.0,8,3,105,4,2016,False
11,14.32000000000005,0.0,0.0,40.0,1,23,5407.0,9,3,105,4,2016,False
11,17.04000000000002,0.0,0.0,40.0,1,23,5032.0,10,3,105,4,2016,False
11,18.150000000000038,0.0,0.0,40.0,1,23,5267.0,11,3,105,4,2016,False
11,19.930000000000007,0.0,0.0,20.0,1,4,5324.0,12,3,105,4,2016,False
11,22.430000000000007,0.0,0.0,1.0,0,26,5334.0,13,3,105,4,2016,False
11,23.420000000000016,0.0,0.0,1.0,0,26,5672.0,14,3,105,4,2016,False
11,23.77000000000004,0.0,0.0,1.0,4,6,6140.0,15,3,105,4,2016,False
11,24.55000000000001,0.0,0.0,1.0,0,26,6991.0,16,3,105,4,2016,False
11,24.55000000000001,0.0,0.0,1.0,11,35,6991.0,17,3,105,4,2016,False
11,24.33000000000004,0.0,0.0,1.0,0,26,4686.0,18,3,105,4,2016,False
11,21.629999999999995,0.0,0.0,1.0,0,26,3777.0,19,3,105,4,2016,False
11,20.510000000000048,0.0,0.0,1.0,0,26,3595.0,20,3,105,4,2016,False
11,18.28000000000003,0.0,0.0,1.0,0,26,3059.0,21,3,105,4,2016,False
11,17.30000000000001,0.0,0.0,1.0,0,26,2424.0,22,3,105,4,2016,False
11,15.78000000000003,0.0,0.0,1.0,0,26,1348.0,23,3,105,4,2016,False
11,14.5,0.0,0.0,1.0,0,26,798.0,0,4,106,4,2016,False
11,13.5,0.0,0.0,1.0,0,26,451.0,1,4,106,4,2016,False
11,12.640000000000043,0.0,0.0,1.0,0,26,323.0,2,4,106,4,2016,False
11,11.77000000000004,0.0,0.0,1.0,0,26,349.0,3,4,106,4,2016,False
11,11.140000000000043,0.0,0.0,1.0,0,26,826.0,4,4,106,4,2016,False
11,10.710000000000036,0.0,0.0,1.0,0,26,2586.0,5,4,106,4,2016,False
11,10.230000000000018,0.0,0.0,1.0,0,26,5731.0,6,4,106,4,2016,False
11,10.420000000000016,0.0,0.0,1.0,0,26,6806.0,7,4,106,4,2016,False
11,10.420000000000016,0.0,0.0,1.0,11,35,6806.0,8,4,106,4,2016,False
11,14.82000000000005,0.0,0.0,1.0,0,26,5278.0,9,4,106,4,2016,False
11,16.930000000000007,0.0,0.0,1.0,0,26,5101.0,10,4,106,4,2016,False
11,19.730000000000015,0.0,0.0,40.0,1,23,5440.0,11,4,106,4,2016,False
11,21.730000000000015,0.0,0.0,40.0,1,23,5816.0,12,4,106,4,2016,False
11,21.730000000000015,0.0,0.0,40.0,11,35,5816.0,13,4,106,4,2016,False
11,22.930000000000007,0.0,0.0,1.0,0,26,5832.0,14,4,106,4,2016,False
11,24.360000000000014,0.0,0.0,1.0,0,26,6318.0,15,4,106,4,2016,False
11,24.390000000000043,0.0,0.0,1.0,0,26,5916.0,16,4,106,4,2016,False
11,23.71000000000004,0.0,0.0,1.0,0,26,5886.0,17,4,106,4,2016,False
11,23.71000000000004,0.0,0.0,1.0,11,35,5886.0,18,4,106,4,2016,False
11,21.870000000000005,0.0,0.0,75.0,1,2,4033.0,19,4,106,4,2016,False
11,21.33000000000004,0.0,0.0,1.0,0,26,3412.0,20,4,106,4,2016,False
11,19.78000000000003,0.0,0.0,1.0,0,26,3258.0,21,4,106,4,2016,False
11,19.06,0.0,0.0,1.0,0,26,3127.0,22,4,106,4,2016,False
11,18.0,0.0,0.0,1.0,0,26,1865.0,23,4,106,4,2016,False
11,17.25,0.0,0.0,1.0,0,26,1336.0,0,5,107,4,2016,True
11,17.210000000000036,0.0,0.0,1.0,0,26,788.0,1,5,107,4,2016,True
11,16.360000000000014,0.0,0.0,1.0,0,26,638.0,2,5,107,4,2016,True
11,15.860000000000014,0.0,0.0,1.0,0,26,405.0,3,5,107,4,2016,True
11,15.57000000000005,0.0,0.0,1.0,0,26,413.0,4,5,107,4,2016,True
11,15.060000000000002,0.0,0.0,1.0,0,26,745.0,5,5,107,4,2016,True
11,14.400000000000034,0.0,0.0,75.0,1,2,1442.0,6,5,107,4,2016,True
11,14.860000000000014,0.0,0.0,90.0,1,18,2202.0,7,5,107,4,2016,True
11,15.79000000000002,0.0,0.0,90.0,1,18,3475.0,8,5,107,4,2016,True
11,18.28000000000003,0.0,0.0,40.0,1,23,4321.0,9,5,107,4,2016,True
11,20.0,0.0,0.0,1.0,0,26,4595.0,10,5,107,4,2016,True
11,22.879999999999995,0.0,0.0,40.0,1,23,5146.0,11,5,107,4,2016,True
11,23.46000000000004,0.0,0.0,75.0,1,2,5371.0,12,5,107,4,2016,True
11,24.860000000000014,0.0,0.0,40.0,1,23,4807.0,13,5,107,4,2016,True
11,25.090000000000032,0.0,0.0,75.0,1,2,4823.0,14,5,107,4,2016,True
11,25.090000000000032,0.0,0.0,75.0,11,35,4823.0,15,5,107,4,2016,True
11,25.700000000000045,0.0,0.0,40.0,1,23,4590.0,16,5,107,4,2016,True
11,25.860000000000014,0.0,0.0,75.0,1,2,4552.0,17,5,107,4,2016,True
11,25.629999999999995,0.0,0.0,75.0,1,2,4059.0,18,5,107,4,2016,True
11,25.629999999999995,0.0,0.0,75.0,11,35,4059.0,19,5,107,4,2016,True
11,24.07000000000005,0.0,0.0,75.0,1,2,3261.0,20,5,107,4,2016,True
11,20.57000000000005,0.0,0.0,1.0,0,26,3231.0,21,5,107,4,2016,True
11,19.920000000000016,0.0,0.0,90.0,1,18,3487.0,22,5,107,4,2016,True
11,19.720000000000027,0.0,0.0,40.0,1,23,2511.0,23,5,107,4,2016,True
11,19.140000000000043,0.0,0.0,40.0,1,23,1388.0,0,6,108,4,2016,True
11,18.07000000000005,0.0,0.0,1.0,0,26,830.0,1,6,108,4,2016,True
11,17.29000000000002,0.0,0.0,1.0,0,26,648.0,2,6,108,4,2016,True
11,16.78000000000003,0.0,0.0,1.0,0,26,395.0,3,6,108,4,2016,True
11,16.180000000000007,0.0,0.0,1.0,0,26,390.0,4,6,108,4,2016,True
11,15.710000000000036,0.0,0.0,1.0,0,26,629.0,5,6,108,4,2016,True
11,14.879999999999995,0.0,0.0,20.0,1,4,1180.0,6,6,108,4,2016,True
11,15.57000000000005,0.0,0.0,1.0,0,26,1734.0,7,6,108,4,2016,True
11,18.07000000000005,0.0,0.0,1.0,0,26,2116.0,8,6,108,4,2016,True
11,19.360000000000014,0.0,0.0,1.0,0,26,3117.0,9,6,108,4,2016,True
11,21.470000000000027,0.0,0.0,40.0,1,23,3847.0,10,6,108,4,2016,True
11,21.470000000000027,0.0,0.0,40.0,11,35,3847.0,11,6,108,4,2016,True
11,22.930000000000007,0.0,0.0,40.0,1,23,4724.0,12,6,108,4,2016,True
11,24.79000000000002,0.0,0.0,75.0,1,2,4722.0,13,6,108,4,2016,True
11,25.129999999999995,0.0,0.0,90.0,1,18,4661.0,14,6,108,4,2016,True
11,25.129999999999995,0.0,0.0,90.0,11,35,4661.0,15,6,108,4,2016,True
11,26.0,0.0,0.0,90.0,1,18,4671.0,16,6,108,4,2016,True
11,25.5,0.0,0.0,75.0,1,2,4426.0,17,6,108,4,2016,True
11,25.5,0.0,0.0,75.0,11,35,4426.0,18,6,108,4,2016,True
11,25.5,0.0,0.0,75.0,11,35,4426.0,19,6,108,4,2016,True
11,23.54000000000002,0.0,0.0,40.0,1,23,3125.0,20,6,108,4,2016,True
11,20.650000000000038,0.0,0.0,1.0,0,26,2569.0,21,6,108,4,2016,True
11,19.900000000000038,0.0,0.0,40.0,1,23,1801.0,22,6,108,4,2016,True
11,19.140000000000043,0.0,0.0,40.0,1,23,1036.0,23,6,108,4,2016,True
11,18.53000000000003,0.0,0.0,40.0,1,23,588.0,0,0,109,4,2016,False
11,18.220000000000027,0.0,0.0,40.0,1,23,370.0,1,0,109,4,2016,False
11,18.21000000000004,0.0,0.0,40.0,1,23,310.0,2,0,109,4,2016,False
11,17.79000000000002,0.0,0.0,1.0,0,26,299.0,3,0,109,4,2016,False
11,16.32000000000005,0.0,0.0,40.0,1,23,840.0,4,0,109,4,2016,False
11,15.140000000000043,0.0,0.0,1.0,0,26,2687.0,5,0,109,4,2016,False
11,13.710000000000036,0.0,0.0,40.0,1,23,5872.0,6,0,109,4,2016,False
11,14.670000000000016,0.0,0.0,90.0,1,18,6901.0,7,0,109,4,2016,False
11,16.29000000000002,0.0,0.0,1.0,0,26,6328.0,8,0,109,4,2016,False
11,19.340000000000032,0.0,0.0,40.0,4,6,5246.0,9,0,109,4,2016,False
11,20.850000000000023,0.0,0.0,1.0,0,26,4587.0,10,0,109,4,2016,False
11,22.21000000000004,0.0,0.0,40.0,1,23,4692.0,11,0,109,4,2016,False
11,23.58000000000004,0.0,0.0,75.0,1,2,4899.0,12,0,109,4,2016,False
11,23.58000000000004,0.0,0.0,75.0,11,35,4899.0,13,0,109,4,2016,False
11,24.860000000000014,0.0,0.0,40.0,1,23,5433.0,14,0,109,4,2016,False
11,24.30000000000001,0.0,0.0,75.0,4,6,5850.0,15,0,109,4,2016,False
11,23.650000000000038,0.0,0.0,90.0,1,18,6660.0,16,0,109,4,2016,False
11,21.74000000000001,0.0,0.0,90.0,1,18,6456.0,17,0,109,4,2016,False
11,20.30000000000001,0.0,0.0,90.0,6,12,4757.0,18,0,109,4,2016,False
11,18.44,0.0,0.0,90.0,4,6,3219.0,19,0,109,4,2016,False
11,17.58000000000004,0.0,0.0,90.0,4,6,2739.0,20,0,109,4,2016,False
11,15.590000000000032,0.0,0.0,40.0,6,12,2315.0,21,0,109,4,2016,False
11,14.360000000000014,0.0,0.0,1.0,2,3,3626.0,22,0,109,4,2016,False
11,11.75,0.0,0.0,75.0,2,10,1644.0,23,0,109,4,2016,False
11,10.939999999999998,0.0,0.0,90.0,2,3,626.0,0,1,110,4,2016,False
11,10.160000000000023,0.0,0.0,90.0,2,3,338.0,1,1,110,4,2016,False
11,9.090000000000032,0.0,0.0,90.0,2,3,267.0,2,1,110,4,2016,False
11,8.700000000000045,0.0,0.0,90.0,2,3,315.0,3,1,110,4,2016,False
11,8.700000000000045,0.0,0.0,90.0,2,3,862.0,4,1,110,4,2016,False
11,9.200000000000044,0.6,0.0,90.0,5,16,2722.0,5,1,110,4,2016,False
11,9.150000000000034,0.0,0.0,90.0,2,3,5770.0,6,1,110,4,2016,False
11,9.5,0.0,0.0,90.0,6,12,6965.0,7,1,110,4,2016,False
11,9.720000000000027,0.0,0.0,90.0,6,12,6332.0,8,1,110,4,2016,False
11,10.150000000000034,0.0,0.0,90.0,2,3,5582.0,9,1,110,4,2016,False
11,10.650000000000034,0.0,0.0,90.0,2,10,4702.0,10,1,110,4,2016,False
11,11.79000000000002,0.0,0.0,90.0,6,17,5089.0,11,1,110,4,2016,False
11,12.08000000000004,0.0,0.0,90.0,6,12,5138.0,12,1,110,4,2016,False
11,12.08000000000004,0.0,0.0,90.0,11,35,5138.0,13,1,110,4,2016,False
11,12.860000000000014,0.0,0.0,90.0,6,12,5282.0,14,1,110,4,2016,False
11,13.140000000000043,0.0,0.0,90.0,2,10,6082.0,15,1,110,4,2016,False
11,13.430000000000009,0.0,0.0,90.0,6,12,6899.0,16,1,110,4,2016,False
11,13.460000000000036,0.0,0.0,90.0,1,18,6210.0,17,1,110,4,2016,False
11,13.150000000000034,0.0,0.0,90.0,1,18,4746.0,18,1,110,4,2016,False
11,12.58000000000004,0.0,0.0,90.0,6,17,3448.0,19,1,110,4,2016,False
11,12.310000000000002,0.0,0.0,90.0,1,18,3016.0,20,1,110,4,2016,False
11,11.629999999999995,0.0,0.0,40.0,1,23,2843.0,21,1,110,4,2016,False
11,11.629999999999995,0.0,0.0,40.0,1,23,1777.0,22,1,110,4,2016,False
11,11.25,0.0,0.0,75.0,1,2,1043.0,23,1,110,4,2016,False
11,11.140000000000043,0.0,0.0,75.0,1,2,538.0,0,2,111,4,2016,False
11,11.07000000000005,0.0,0.0,90.0,1,18,381.0,1,2,111,4,2016,False
11,11.07000000000005,0.0,0.0,90.0,1,18,275.0,2,2,111,4,2016,False
11,11.140000000000043,0.0,0.0,75.0,5,16,350.0,3,2,111,4,2016,False
11,11.07000000000005,0.0,0.0,40.0,5,16,941.0,4,2,111,4,2016,False
11,10.710000000000036,0.0,0.0,75.0,5,16,2859.0,5,2,111,4,2016,False
11,10.640000000000043,0.0,0.0,90.0,5,16,6100.0,6,2,111,4,2016,False
11,10.620000000000005,0.0,0.0,90.0,5,16,7192.0,7,2,111,4,2016,False
11,10.930000000000009,0.0,0.0,90.0,5,16,6405.0,8,2,111,4,2016,False
11,11.189999999999998,0.0,0.0,90.0,5,16,5392.0,9,2,111,4,2016,False
11,11.78000000000003,0.0,0.0,90.0,5,16,4852.0,10,2,111,4,2016,False
11,13.27000000000004,0.0,0.0,90.0,5,16,5038.0,11,2,111,4,2016,False
11,14.870000000000005,0.0,0.0,75.0,4,6,5242.0,12,2,111,4,2016,False
11,16.650000000000034,0.0,0.0,75.0,4,6,5281.0,13,2,111,4,2016,False
11,17.57000000000005,0.0,0.0,40.0,1,23,5745.0,14,2,111,4,2016,False
11,17.57000000000005,0.0,0.0,40.0,11,35,5745.0,15,2,111,4,2016,False
11,17.930000000000007,0.0,0.0,40.0,1,23,6701.0,16,2,111,4,2016,False
11,18.129999999999995,0.0,0.0,75.0,6,12,6574.0,17,2,111,4,2016,False
11,18.150000000000038,0.0,0.0,90.0,6,19,4808.0,18,2,111,4,2016,False
11,16.640000000000043,0.0,0.0,75.0,2,3,3634.0,19,2,111,4,2016,False
11,15.33000000000004,0.0,0.0,90.0,2,10,3223.0,20,2,111,4,2016,False
11,13.710000000000036,0.0,0.0,75.0,5,16,2833.0,21,2,111,4,2016,False
11,13.210000000000036,0.0,0.0,90.0,2,3,2112.0,22,2,111,4,2016,False
11,12.79000000000002,0.0,0.0,90.0,2,10,2910.0,23,2,111,4,2016,False
11,12.660000000000023,0.0,0.0,90.0,2,3,1381.0,0,3,112,4,2016,False
11,12.640000000000043,0.0,0.0,75.0,5,16,417.0,1,3,112,4,2016,False
11,12.360000000000014,0.0,0.0,90.0,6,12,327.0,2,3,112,4,2016,False
11,12.140000000000043,0.0,0.0,90.0,2,3,338.0,3,3,112,4,2016,False
11,12.060000000000002,0.0,0.0,75.0,2,3,856.0,4,3,112,4,2016,False
11,11.560000000000002,0.0,0.0,90.0,2,3,2781.0,5,3,112,4,2016,False
11,11.77000000000004,0.0,0.0,90.0,5,16,5955.0,6,3,112,4,2016,False
11,11.83000000000004,0.0,0.0,90.0,6,17,7260.0,7,3,112,4,2016,False
11,12.140000000000043,0.0,0.0,90.0,2,10,6303.0,8,3,112,4,2016,False
11,13.07000000000005,0.0,0.0,90.0,5,16,4648.0,9,3,112,4,2016,False
11,13.07000000000005,0.0,0.0,90.0,2,3,4734.0,10,3,112,4,2016,False
11,12.670000000000016,2.4,0.0,90.0,5,16,4884.0,11,3,112,4,2016,False
11,13.961000000000013,0.0,0.0,92.0,6,12,5197.0,12,3,112,4,2016,False
11,13.961000000000013,0.0,0.0,92.0,6,12,5106.0,13,3,112,4,2016,False
11,16.138000000000034,0.0,0.0,36.0,6,12,5677.0,14,3,112,4,2016,False
11,16.138000000000034,0.0,0.0,36.0,6,12,5994.0,15,3,112,4,2016,False
11,16.138000000000034,0.0,0.0,36.0,6,12,6864.0,16,3,112,4,2016,False
11,13.774000000000116,0.0,0.0,68.0,6,12,6736.0,17,3,112,4,2016,False
11,13.774000000000116,0.0,0.0,68.0,6,12,5021.0,18,3,112,4,2016,False
11,13.774000000000116,0.0,0.0,68.0,6,12,3962.0,19,3,112,4,2016,False
11,10.143000000000027,0.0,0.0,0.0,0,1,3511.0,20,3,112,4,2016,False
11,10.143000000000027,0.0,0.0,0.0,0,1,3166.0,21,3,112,4,2016,False
11,10.143000000000027,0.0,0.0,0.0,0,1,3196.0,22,3,112,4,2016,False
11,6.742999999999995,0.0,0.0,24.0,1,4,2737.0,23,3,112,4,2016,False
11,10.900000000000034,0.0,0.0,24.0,1,4,983.0,0,4,113,4,2016,False
11,10.200000000000044,0.0,0.0,24.0,1,4,948.0,1,4,113,4,2016,False
11,3.3920000000000528,0.0,0.0,0.0,0,1,442.0,2,4,113,4,2016,False
11,3.3920000000000528,0.0,0.0,0.0,0,1,418.0,3,4,113,4,2016,False
11,3.3920000000000528,0.0,0.0,0.0,0,1,921.0,4,4,113,4,2016,False
11,1.8040000000000305,0.0,0.0,0.0,0,1,2824.0,5,4,113,4,2016,False
11,1.8040000000000305,0.0,0.0,0.0,0,1,6035.0,6,4,113,4,2016,False
11,6.600000000000023,0.0,0.0,0.0,0,1,7241.0,7,4,113,4,2016,False
11,5.802000000000021,0.0,0.0,0.0,0,1,6166.0,8,4,113,4,2016,False
11,5.802000000000021,0.0,0.0,0.0,0,1,5388.0,9,4,113,4,2016,False
11,7.5,0.0,0.0,0.0,0,1,4993.0,10,4,113,4,2016,False
11,11.661,0.0,0.0,0.0,0,1,5228.0,11,4,113,4,2016,False
11,9.5,0.0,0.0,40.0,1,23,5640.0,12,4,113,4,2016,False
11,11.170000000000016,0.0,0.0,20.0,1,4,5521.0,13,4,113,4,2016,False
